monthly_gross_income,statutory_deductions,monthly_net_income,declared_living_expenses,minimum_expense_norm,living_expenses_used,existing_debt_repayments,maintenance_obligations,discretionary_income_before_new_credit,requested_credit_amount,loan_term_months,annual_interest_rate_assumption,proposed_installment,remaining_after_proposed_credit,number_existing_credit_accounts,missed_payments_12m,arrears_amount,defaults_history,employment_months,income_variability_pct,savings_amount,credit_utilisation_pct,affordability_pass,synthetic_risk_probability,faircredit_readiness_score,credit_risk
5081.53,188.03,4893.5,1618.21,1089.0,1618.21,756.24,0.0,2519.05,11832.86,12,0.2233,1109.35,1409.7,0,2,0.0,0,175,6.7,1187.18,55.4,1,0.6471,35,1
19080.8,1029.47,18051.33,7341.83,2322.65,7341.83,3546.82,0.0,7162.68,41017.07,6,0.12,7077.43,85.25,1,2,2219.68,0,23,14.9,60959.17,76.1,1,0.7069,29,1
15082.14,776.27,14305.87,6463.8,1962.77,6463.8,2331.71,0.0,5510.36,23703.46,36,0.3016,1008.37,4501.99,3,0,0.0,0,2,24.6,9064.48,24.9,1,0.3046,70,0
14306.43,642.48,13663.95,6893.42,1892.96,6893.42,1375.18,0.0,5395.35,34909.39,60,0.1539,837.67,4557.68,0,0,0.0,0,18,14.2,18134.77,50.0,1,0.3564,64,0
4129.58,143.34,3986.24,637.23,1024.75,1024.75,320.44,0.0,2641.05,9962.9,24,0.1715,493.32,2147.73,1,0,0.0,0,18,20.7,14494.32,41.6,1,0.3313,67,1
49908.78,5236.35,44672.43,17230.06,4897.9,17230.06,7011.76,0.0,20430.61,45857.77,12,0.271,4405.32,16025.29,3,3,0.0,0,33,20.6,21725.62,28.9,1,0.426,57,0
3488.77,89.68,3399.09,1268.62,981.49,1268.62,451.32,0.0,1679.15,6416.17,12,0.2227,601.36,1077.79,1,1,0.0,0,60,0.0,1612.55,54.2,1,0.4199,58,1
13470.81,432.23,13038.58,3579.52,1817.75,3579.52,681.73,1498.13,7279.2,24229.48,24,0.3034,1358.98,5920.22,0,0,0.0,0,15,13.1,3614.64,30.5,1,0.2476,75,0
3395.15,89.55,3305.6,963.39,975.17,975.17,558.06,0.0,1772.37,9191.35,48,0.1733,266.81,1505.56,2,0,0.0,0,71,14.7,3300.64,40.8,1,0.3609,64,1
1388.81,23.04,1365.77,606.74,839.74,839.74,221.53,0.0,304.5,3776.05,24,0.2487,201.29,103.21,0,1,0.0,0,27,18.7,1389.49,82.0,1,0.614,39,1
1426.09,14.26,1411.83,876.95,842.26,876.95,206.29,0.0,328.59,1152.34,12,0.2726,110.79,217.8,0,0,0.0,0,14,8.4,1862.78,64.6,1,0.5473,45,1
7289.8,250.87,7038.93,3592.27,1261.46,3592.27,932.29,840.24,1674.13,19848.59,24,0.3029,1112.72,561.41,0,0,0.0,0,54,11.3,1524.26,75.9,1,0.6358,36,1
12909.42,589.22,12320.2,6412.75,1767.23,6412.75,881.45,1319.5,3706.5,28858.89,60,0.224,803.67,2902.83,0,0,0.0,0,51,9.5,5042.03,24.2,1,0.1273,87,0
18605.65,997.64,17608.01,8849.68,2279.89,8849.68,2842.51,0.0,5915.82,38858.65,36,0.1639,1373.7,4542.12,0,3,0.0,1,25,7.4,3041.9,60.5,1,0.7931,21,1
22946.27,1478.57,21467.7,6233.69,2670.54,6233.69,2745.05,0.0,12488.96,64386.84,12,0.12,5720.69,6768.27,0,0,0.0,0,19,7.1,2994.57,27.7,1,0.3808,62,1
13647.86,636.54,13011.32,4103.8,1833.69,4103.8,624.9,0.0,8282.62,28396.15,36,0.314,1227.3,7055.32,0,0,0.0,0,45,0.5,6948.77,33.6,1,0.2666,73,0
3963.7,140.72,3822.98,1696.66,1013.55,1696.66,303.41,0.0,1822.91,2949.05,18,0.2336,195.79,1627.12,0,0,0.0,0,84,4.8,3962.29,27.3,1,0.1727,83,0
1601.15,24.62,1576.53,568.82,854.08,854.08,238.91,0.0,483.54,1999.87,48,0.2071,61.61,421.93,0,1,687.38,0,42,4.2,873.73,91.5,1,0.6461,35,0
21108.05,1510.66,19597.39,11349.24,2505.1,11349.24,1618.01,0.0,6630.14,26328.46,12,0.2443,2495.04,4135.1,0,1,0.0,0,60,10.1,12482.76,48.6,1,0.3366,66,1
17364.07,917.28,16446.79,4480.19,2168.15,4480.19,3046.42,1789.47,7130.71,48034.27,24,0.1986,2441.49,4689.22,1,2,0.0,0,18,14.6,15931.66,68.6,1,0.7225,28,1
12457.92,689.73,11768.19,5140.84,1726.59,5140.84,2980.63,824.3,2822.42,21553.28,48,0.235,696.73,2125.69,3,1,0.0,0,18,5.8,1381.42,74.5,1,0.732,27,1
7396.45,213.91,7182.54,2831.39,1271.06,2831.39,863.63,497.59,2989.93,5218.19,24,0.2837,287.42,2702.51,0,0,0.0,0,36,18.9,5383.54,43.2,1,0.3604,64,0
43202.38,4466.35,38736.03,11083.09,4347.98,11083.09,11357.21,0.0,16295.73,31590.56,36,0.2045,1181.33,15114.4,4,4,0.0,0,43,0.0,22548.32,81.3,1,0.7566,24,1
2119.01,21.19,2097.82,914.11,889.03,914.11,338.69,0.0,845.02,3274.46,60,0.1422,76.56,768.46,1,0,0.0,0,31,13.4,551.33,47.3,1,0.4264,57,0
18967.64,1069.6,17898.04,6277.45,2312.47,6277.45,3878.81,0.0,7741.78,7698.91,18,0.222,506.8,7234.98,1,6,0.0,0,47,6.8,14564.29,78.1,1,0.7697,23,0
3095.58,42.96,3052.62,1025.53,954.95,1025.53,329.07,0.0,1698.02,7061.68,18,0.2286,467.1,1230.92,0,1,0.0,0,39,12.6,617.11,49.0,1,0.2489,75,0
15276.11,957.08,14319.03,7216.78,1980.23,7216.78,663.88,0.0,6438.37,5182.47,36,0.2044,193.77,6244.6,0,0,0.0,0,68,13.0,5563.69,3.1,1,0.1452,85,0
7019.74,152.55,6867.19,1936.48,1237.16,1936.48,419.01,0.0,4511.7,18866.88,12,0.2815,1822.16,2689.54,0,1,0.0,0,88,13.3,5655.92,27.0,1,0.3015,70,1
19868.3,1029.38,18838.92,5353.41,2393.53,5353.41,1863.32,1621.29,10000.9,34088.53,18,0.234,2263.73,7737.17,1,0,0.0,0,24,20.3,12421.16,12.0,1,0.188,81,1
1823.82,45.27,1778.55,687.49,869.11,869.11,258.67,0.0,650.77,1563.93,18,0.2478,104.92,545.85,2,1,0.0,0,5,22.3,801.79,36.3,1,0.3933,61,0
16541.2,1046.21,15494.99,6077.52,2094.09,6077.52,1332.23,0.0,8085.24,22480.22,24,0.2862,1241.0,6844.24,1,0,0.0,0,10,7.9,6714.45,23.2,1,0.1615,84,0
4201.39,132.57,4068.82,1333.01,1029.59,1333.01,448.76,315.02,1972.03,1558.99,18,0.2807,107.11,1864.92,0,0,0.0,0,11,4.6,2267.97,58.2,1,0.2065,79,0
20663.88,1468.11,19195.77,7386.53,2465.13,7386.53,3703.56,0.0,8105.68,57865.67,24,0.2474,3080.79,5024.89,2,1,12339.99,0,27,8.3,5354.41,63.7,1,0.6869,31,0
4268.04,100.67,4167.37,1374.9,1034.09,1374.9,407.96,296.93,2087.58,3720.27,24,0.279,204.02,1883.56,0,0,0.0,0,7,13.0,1401.02,37.6,1,0.2931,71,0
4400.14,105.69,4294.45,1638.6,1043.01,1638.6,441.3,263.81,1950.74,8760.0,48,0.1222,231.62,1719.12,0,0,0.0,0,36,5.5,207.35,44.6,1,0.4125,59,0
23940.54,2101.66,21838.88,11847.3,2760.03,11847.3,2177.16,0.0,7814.42,57390.39,36,0.1437,1971.93,5842.49,1,0,0.0,0,65,0.0,20457.28,15.6,1,0.1875,81,0
1388.36,48.53,1339.83,557.49,839.71,839.71,102.88,0.0,397.24,2624.84,36,0.1769,94.49,302.75,0,1,0.0,0,49,17.4,5277.47,34.5,1,0.3411,66,0
10721.97,490.32,10231.65,5553.73,1570.36,5553.73,2076.82,0.0,2601.1,30234.26,18,0.2038,1963.6,637.5,1,2,0.0,0,38,6.5,7697.78,75.1,1,0.7306,27,0
41112.46,4790.16,36322.3,9328.7,4176.6,9328.7,3928.12,0.0,23065.48,104985.59,12,0.1889,9669.57,13395.91,2,2,0.0,1,50,9.4,11724.69,47.1,1,0.663,34,0
43152.32,5114.43,38037.89,21720.91,4343.87,21720.91,3372.75,0.0,12944.23,57829.25,12,0.2606,5526.05,7418.18,0,0,0.0,0,27,0.0,36895.55,36.1,1,0.2394,76,1
35207.4,2830.55,32376.85,17977.61,3692.39,17977.61,3434.32,0.0,10964.92,92607.82,36,0.2371,3619.28,7345.64,0,0,0.0,0,42,5.5,55181.1,47.8,1,0.3753,62,0
5315.5,139.78,5175.72,1380.31,1104.8,1380.31,202.49,0.0,3592.92,8399.73,36,0.1872,306.7,3286.22,0,0,0.0,0,32,5.0,347.94,37.8,1,0.2447,76,0
15179.08,961.77,14217.31,6679.99,1971.5,6679.99,1368.43,1093.49,5075.4,45016.77,36,0.1216,1498.65,3576.75,0,0,0.0,0,31,8.0,6697.62,25.4,1,0.3291,67,1
44605.24,5367.57,39237.67,20308.25,4463.01,20308.25,8640.31,0.0,10289.11,120000.0,36,0.2002,4460.93,5828.18,3,0,0.0,0,78,0.0,63054.83,55.3,1,0.246,75,0
2825.92,58.16,2767.76,759.38,936.75,936.75,251.63,0.0,1579.38,1798.55,36,0.32,78.33,1501.05,0,1,0.0,0,112,13.7,570.18,31.7,1,0.3154,68,0
24217.93,2018.98,22198.95,11928.96,2784.99,11928.96,1276.86,0.0,8993.13,39349.46,12,0.3185,3871.98,5121.15,1,0,0.0,0,10,19.2,3003.15,9.9,1,0.1713,83,0
4418.29,125.54,4292.75,1224.28,1044.23,1224.28,521.82,0.0,2546.65,1991.41,24,0.2548,106.76,2439.89,0,1,0.0,0,56,14.3,937.54,43.3,1,0.3392,66,0
28871.7,2485.09,26386.61,14471.07,3172.86,14471.07,3024.0,0.0,8891.54,53362.27,24,0.2279,2789.23,6102.31,0,0,0.0,0,32,13.5,10572.99,45.8,1,0.4104,59,1
14656.02,747.29,13908.73,5889.48,1924.42,5889.48,2323.39,1325.73,4370.13,24932.46,24,0.2721,1358.48,3011.65,1,1,0.0,0,16,11.7,10577.63,54.4,1,0.4188,58,1
12919.03,630.88,12288.15,3361.23,1768.09,3361.23,2945.89,0.0,5981.03,33655.12,18,0.2204,2212.71,3768.32,1,1,0.0,0,70,18.1,6792.16,99.6,1,0.7592,24,1
14505.11,769.32,13735.79,5233.19,1910.84,5233.19,1500.48,0.0,7002.12,33349.51,6,0.1731,5842.3,1159.82,1,0,0.0,0,40,0.0,3371.03,25.8,1,0.2537,75,1
7516.04,334.7,7181.34,2023.21,1281.82,2023.21,935.51,0.0,4222.62,21196.81,48,0.1912,635.12,3587.5,0,1,0.0,0,16,26.8,5752.58,56.6,1,0.4634,54,0
9981.79,511.66,9470.13,3211.15,1503.74,3211.15,1484.07,0.0,4774.91,4055.25,36,0.1942,149.5,4625.41,0,0,0.0,0,44,13.9,6595.94,66.1,1,0.2843,72,0
22593.92,1360.06,21233.86,5961.89,2638.83,5961.89,3443.54,0.0,11828.43,39121.66,48,0.2604,1319.91,10508.52,0,1,10475.15,0,33,19.2,16312.29,72.5,1,0.5088,49,1
20808.23,1338.66,19469.57,9440.99,2478.12,9440.99,930.88,2452.16,6645.54,47174.7,60,0.2345,1342.21,5303.33,2,0,0.0,0,50,3.8,8368.32,7.6,1,0.1861,81,0
24620.84,2015.85,22604.99,9049.05,2821.26,9049.05,483.69,0.0,13072.25,21749.05,24,0.235,1144.51,11927.74,0,0,0.0,0,82,2.1,18535.49,20.0,1,0.0708,93,0
7847.18,242.86,7604.32,3029.05,1311.63,3029.05,486.86,0.0,4088.41,5770.31,24,0.32,328.6,3759.81,0,0,0.0,0,40,9.3,8311.29,30.4,1,0.2247,78,0
21227.76,1031.93,20195.83,10105.12,2515.88,10105.12,3559.87,0.0,6530.84,22557.18,24,0.2401,1192.69,5338.15,2,0,0.0,0,65,5.3,18563.75,39.0,1,0.2776,72,1
6008.45,114.95,5893.5,2173.57,1151.57,2173.57,891.15,0.0,2828.78,2432.61,24,0.205,124.4,2704.38,2,1,0.0,0,3,19.8,3195.59,43.6,1,0.3211,68,0
9275.97,250.56,9025.41,3971.23,1440.22,3971.23,1852.02,0.0,3202.16,20081.93,36,0.1491,695.24,2506.92,2,0,0.0,0,2,23.0,5407.86,90.6,1,0.7362,26,1
78401.32,14339.69,64061.63,17805.9,6822.47,17805.9,14932.82,787.11,30535.8,76625.75,12,0.2412,7250.0,23285.8,3,0,0.0,0,35,10.2,50164.08,57.1,1,0.3668,63,0
17364.21,794.22,16569.99,8255.95,2168.16,8255.95,2748.93,0.0,5565.11,4957.08,36,0.2033,185.05,5380.06,1,1,0.0,0,77,7.1,31934.02,69.0,1,0.331,67,0
23601.6,1822.39,21779.21,7672.81,2729.52,7672.81,3822.28,0.0,10284.12,50399.8,18,0.2021,3269.22,7014.9,4,1,0.0,0,50,17.6,18336.76,26.4,1,0.2727,73,0
63446.35,9632.03,53814.32,21556.21,5813.01,21556.21,16017.22,937.04,15303.85,120000.0,24,0.1337,5726.16,9577.69,4,0,0.0,0,14,16.3,47048.53,63.5,1,0.5898,41,1
8658.27,403.99,8254.28,4273.29,1384.62,4273.29,780.48,0.0,3200.51,6966.45,24,0.1619,341.73,2858.78,1,0,0.0,0,15,13.6,17724.26,17.9,1,0.2357,76,0
57109.18,7386.35,49722.83,14133.91,5385.25,14133.91,8875.52,0.0,26713.4,120000.0,24,0.3177,6819.21,19894.19,2,1,0.0,0,80,24.6,44154.66,33.1,1,0.3378,66,0
24455.67,1596.2,22859.47,6244.68,2806.39,6244.68,2587.61,0.0,14027.18,17888.74,18,0.2627,1213.19,12813.99,1,0,0.0,0,19,11.7,4870.21,37.3,1,0.1997,80,0
22291.51,1450.82,20840.69,7883.77,2611.62,7883.77,3861.16,0.0,9095.76,62941.41,18,0.205,4091.45,5004.31,2,2,0.0,1,22,22.3,9883.96,52.0,1,0.8054,19,1
11872.87,584.46,11288.41,4258.72,1673.94,4258.72,1448.82,733.51,4847.36,3194.34,24,0.1813,159.67,4687.69,0,1,6830.14,1,23,14.3,772.16,43.0,1,0.5433,46,1
2580.23,82.86,2497.37,950.47,920.17,950.47,312.67,0.0,1234.23,4072.61,12,0.194,376.1,858.13,0,0,0.0,0,17,5.4,375.26,57.2,1,0.4085,59,0
10239.68,329.15,9910.53,5059.3,1526.95,5059.3,569.42,0.0,4281.81,24532.76,12,0.272,2358.02,1923.79,1,0,0.0,0,98,12.2,305.35,33.4,1,0.3175,68,0
3844.12,128.36,3715.76,2094.93,1005.48,2094.93,133.97,0.0,1486.86,8699.96,48,0.1582,245.77,1241.09,0,0,0.0,0,45,1.3,9783.64,12.8,1,0.2335,77,0
3439.13,34.39,3404.74,2327.72,978.14,2327.72,562.15,0.0,514.87,8671.9,36,0.2406,340.5,174.37,1,0,0.0,0,18,16.2,11900.81,41.6,1,0.4247,58,1
19236.31,1270.23,17966.08,4020.79,2336.65,4020.79,2008.7,0.0,11936.59,43310.05,12,0.2707,4160.03,7776.56,0,2,0.0,0,32,8.7,28167.97,42.7,1,0.3382,66,1
22734.96,1173.27,21561.69,9508.28,2651.53,9508.28,3215.28,0.0,8838.13,51220.31,36,0.2204,1957.26,6880.87,1,0,0.0,0,27,22.4,21846.33,52.8,1,0.3738,63,1
11903.23,543.42,11359.81,6857.28,1676.67,6857.28,767.3,505.83,3229.4,19771.17,60,0.1945,517.78,2711.62,0,0,0.0,0,77,5.1,3541.15,33.1,1,0.2068,79,0
14327.58,828.31,13499.27,4662.92,1894.86,4662.92,796.79,0.0,8039.56,33616.52,36,0.2762,1383.69,6655.87,1,1,0.0,0,48,8.5,1173.78,12.8,1,0.3623,64,0
70726.55,12693.34,58033.21,25091.18,6304.42,25091.18,10901.4,867.4,21173.23,120000.0,24,0.1957,6082.16,15091.07,3,0,0.0,0,12,3.4,18969.76,31.0,1,0.4336,57,1
23704.55,1203.2,22501.35,5305.64,2738.79,5305.64,3536.81,750.52,12908.38,22358.74,18,0.2141,1463.22,11445.16,1,0,0.0,0,42,17.7,9458.2,46.6,1,0.4264,57,1
44847.31,4896.96,39950.35,11206.18,4482.86,11206.18,6110.08,0.0,22634.09,80556.11,24,0.2155,4161.33,18472.76,2,0,0.0,0,41,23.2,7976.24,57.0,1,0.4482,55,0
24994.27,1928.48,23065.79,6246.06,2854.86,6246.06,2083.76,2087.41,12648.56,15976.86,24,0.2169,826.37,11822.19,0,1,0.0,0,5,29.2,16053.08,49.7,1,0.2419,76,0
6304.47,225.4,6079.07,3625.07,1172.78,3625.07,890.19,0.0,1563.81,10471.75,18,0.2444,700.75,863.06,0,0,0.0,0,5,21.4,1915.93,63.1,1,0.4474,55,0
10331.17,418.29,9912.88,4632.75,1535.19,4632.75,1249.8,0.0,4030.33,8454.41,24,0.1697,417.87,3612.46,1,0,0.0,0,15,3.8,1027.58,41.1,1,0.2855,71,1
77449.11,12653.01,64796.1,17253.95,6758.19,17253.95,16769.68,0.0,30772.47,120000.0,18,0.1778,7643.87,23128.6,5,1,0.0,0,140,18.4,151375.64,65.7,1,0.4335,57,1
20646.82,1494.9,19151.92,7887.71,2463.59,7887.71,3827.37,0.0,7436.84,55939.61,36,0.1791,2019.92,5416.92,0,2,10846.74,0,21,2.7,2430.85,97.4,1,0.8671,13,1
48488.17,6567.07,41921.1,11659.0,4781.41,11659.0,10985.1,972.14,18304.86,46414.36,12,0.32,4570.59,13734.27,3,1,0.0,0,15,24.2,4283.85,55.0,1,0.6629,34,1
70687.83,12168.95,58518.88,19720.3,6301.81,19720.3,15431.06,0.0,23367.52,120000.0,12,0.12,10661.85,12705.67,3,1,0.0,0,49,19.0,22578.97,69.1,1,0.7041,30,0
8861.47,325.93,8535.54,4486.7,1402.91,4486.7,1004.07,0.0,3044.77,17999.22,36,0.1933,662.82,2381.95,1,0,0.0,0,36,13.2,7885.95,50.2,1,0.1819,82,0
9987.57,419.51,9568.06,3188.92,1504.26,3188.92,1184.34,405.99,4788.81,13013.38,36,0.1806,470.87,4317.94,1,0,0.0,0,26,15.0,10175.8,43.1,1,0.2762,72,0
14546.56,896.17,13650.39,6445.21,1914.57,6445.21,1190.03,0.0,6015.15,29885.96,48,0.2101,925.64,5089.51,0,0,0.0,0,47,22.4,18977.61,16.6,1,0.1928,81,0
2519.39,58.07,2461.32,438.13,916.06,916.06,239.94,0.0,1305.32,2291.57,6,0.1759,401.76,903.56,0,1,1872.61,0,9,0.0,379.48,34.5,1,0.3804,62,0
13877.68,605.33,13272.35,3348.85,1854.37,3348.85,316.63,1122.35,8484.52,25170.77,6,0.2799,4544.21,3940.31,0,0,0.0,0,22,16.3,10663.96,11.9,1,0.1836,82,0
46442.17,5618.94,40823.23,22908.9,4613.64,22908.9,7558.27,0.0,10356.06,118805.53,24,0.2214,6171.81,4184.25,3,2,0.0,0,37,0.9,8542.42,30.8,1,0.4369,56,0
24472.39,1681.94,22790.45,6720.23,2807.9,6720.23,1935.36,0.0,14134.86,20888.53,24,0.2758,1142.09,12992.77,0,0,0.0,0,90,6.6,37967.65,37.6,1,0.0764,92,0
8272.86,274.68,7998.18,2372.2,1349.94,2372.2,1368.04,0.0,4257.94,24373.12,60,0.12,542.17,3715.77,1,4,1917.19,0,41,21.4,1422.43,83.8,1,0.8356,16,1
23327.59,1135.17,22192.42,10549.04,2704.86,10549.04,4790.49,1134.22,5718.67,54817.79,18,0.1603,3446.55,2272.12,1,2,0.0,0,39,14.4,16104.73,75.8,1,0.6397,36,1
2250.34,56.66,2193.68,1373.28,897.9,1373.28,92.03,0.0,728.37,5212.09,48,0.1784,152.67,575.7,0,0,0.0,0,36,7.1,579.74,4.7,1,0.0996,90,0
43491.52,5323.18,38168.34,21675.54,4371.68,21675.54,6587.04,0.0,9905.76,39652.9,36,0.3,1683.38,8222.38,2,1,0.0,0,58,18.3,54812.65,57.9,1,0.2985,70,0
3680.42,122.56,3557.86,1784.08,994.43,1784.08,201.85,0.0,1571.93,10005.76,6,0.2921,1812.55,-240.62,0,0,0.0,0,60,10.2,761.48,6.7,0,0.6489,35,0
41284.43,4761.57,36522.86,11691.79,4190.7,11691.79,4558.87,0.0,20272.2,51192.76,36,0.2109,1930.95,18341.25,2,0,0.0,0,12,22.3,10896.74,53.4,1,0.2941,71,0
21732.83,1353.57,20379.26,6981.65,2561.33,6981.65,4335.36,0.0,9062.25,33053.93,12,0.2588,3155.78,5906.47,1,1,0.0,0,172,1.7,21993.69,86.2,1,0.4608,54,0
6486.74,199.32,6287.42,1989.18,1189.19,1989.18,822.44,438.87,3036.93,5948.61,36,0.1264,199.39,2837.54,0,1,0.0,0,18,7.9,793.56,29.0,1,0.3877,61,0
24338.55,1958.25,22380.3,6963.28,2795.85,6963.28,4423.35,0.0,10993.67,44301.88,24,0.2705,2410.32,8583.35,1,1,0.0,0,19,18.1,8020.8,48.1,1,0.5179,48,0
5320.16,188.22,5131.94,2811.55,1105.11,2811.55,668.82,0.0,1651.57,10046.04,36,0.2215,384.42,1267.15,0,2,0.0,0,42,12.0,3453.46,63.0,1,0.4309,57,0
10868.02,584.41,10283.61,3902.03,1583.5,3902.03,1964.27,0.0,4417.31,13715.67,24,0.2417,726.34,3690.97,1,1,0.0,0,20,0.0,4768.11,38.7,1,0.3117,69,1
38027.3,3495.96,34531.34,18287.85,3923.62,18287.85,6834.33,0.0,9409.16,91408.04,18,0.2252,6031.33,3377.83,2,0,0.0,0,64,0.0,26750.88,52.8,1,0.5054,49,1
34880.58,2963.03,31917.55,17125.27,3665.59,17125.27,4590.02,0.0,10202.26,15341.7,12,0.2578,1463.92,8738.34,2,1,0.0,0,64,12.4,47065.46,37.0,1,0.2115,79,0
10703.66,377.01,10326.65,3955.71,1568.71,3955.71,1133.45,0.0,5237.49,4048.14,36,0.2305,156.81,5080.68,0,1,0.0,0,31,30.6,4977.98,44.7,1,0.4101,59,0
18544.25,859.84,17684.41,4987.9,2274.36,4987.9,1370.73,0.0,11325.78,20710.56,18,0.2192,1360.51,9965.27,0,1,0.0,0,39,8.8,5160.07,36.1,1,0.2485,75,0
46641.34,4869.19,41772.15,24374.95,4629.97,24374.95,5967.09,0.0,11430.11,59603.37,60,0.2132,1623.19,9806.92,1,1,0.0,0,37,13.2,32085.81,34.9,1,0.2602,74,0
41186.46,4542.73,36643.73,11962.87,4182.67,11962.87,4596.39,0.0,20084.47,28732.82,36,0.1923,1056.53,19027.94,3,1,0.0,0,25,24.4,24831.63,13.5,1,0.2621,74,0
6137.78,199.53,5938.25,1216.19,1160.3,1216.19,991.81,665.79,3064.46,17869.8,24,0.197,906.87,2157.59,0,3,0.0,0,61,13.2,6459.25,74.6,1,0.6886,31,0
1707.77,36.24,1671.53,464.07,861.27,861.27,108.44,0.0,701.82,2176.34,18,0.1716,138.0,563.82,1,1,388.38,0,27,2.1,2434.7,13.6,1,0.1616,84,0
35872.51,3496.03,32376.48,11645.64,3746.93,11645.64,5910.84,0.0,14820.0,13813.91,12,0.257,1317.64,13502.36,4,1,0.0,1,56,7.6,34907.6,47.8,1,0.4263,57,0
9516.27,202.68,9313.59,2420.26,1461.84,2420.26,226.86,0.0,6666.47,16232.49,36,0.2908,680.96,5985.51,0,0,0.0,0,114,10.9,4077.65,10.5,1,0.1642,84,1
10164.14,330.95,9833.19,2390.51,1520.15,2390.51,1084.41,0.0,6358.27,16614.88,12,0.1952,1535.29,4822.98,1,2,1601.27,0,89,23.5,1198.36,35.5,1,0.4688,53,1
23540.7,1503.19,22037.51,5786.23,2724.04,5786.23,3880.77,0.0,12370.51,30575.75,24,0.1598,1496.84,10873.67,4,0,0.0,0,45,25.8,4138.05,25.9,1,0.2382,76,0
8903.37,312.26,8591.11,3760.13,1406.68,3760.13,1184.42,0.0,3646.56,3214.82,24,0.1689,158.77,3487.79,0,1,0.0,0,41,23.0,7141.11,50.9,1,0.6052,39,0
44619.79,4397.99,40221.8,12998.14,4464.2,12998.14,8320.75,0.0,18902.91,26417.4,24,0.12,1243.56,17659.35,4,0,0.0,0,16,26.9,71250.76,28.6,1,0.2147,79,0
4468.47,69.5,4398.97,1917.76,1047.62,1917.76,475.85,0.0,2005.36,3814.72,6,0.2426,681.52,1323.84,0,3,0.0,0,53,20.7,2392.01,52.8,1,0.6078,39,1
14116.66,588.55,13528.11,5741.77,1875.88,5741.77,344.7,0.0,7441.64,22454.06,24,0.1589,1098.2,6343.44,0,1,0.0,0,21,12.9,6045.15,8.1,1,0.1377,86,1
75674.69,14534.62,61140.07,27503.31,6638.42,27503.31,8114.13,2030.64,23491.99,112336.06,12,0.2387,10615.58,12876.41,1,1,751.87,0,37,9.9,29545.48,31.6,1,0.2429,76,0
67522.04,11219.95,56302.09,34983.88,6088.12,34983.88,9391.28,0.0,11926.93,120000.0,6,0.2192,21297.7,-9370.77,1,1,0.0,0,74,21.9,8608.39,55.9,0,0.9022,10,1
26352.59,2192.31,24160.28,9380.48,2966.29,9380.48,4083.64,777.16,9919.0,29239.74,24,0.2098,1502.27,8416.73,2,2,0.0,0,101,0.5,4480.01,53.2,1,0.4879,51,0
45327.98,5144.6,40183.38,12281.24,4522.27,12281.24,7704.28,0.0,20197.86,29103.74,24,0.1975,1477.74,18720.12,1,1,5604.82,0,61,17.5,18915.15,80.3,1,0.6438,36,1
7220.6,223.08,6997.52,2570.21,1255.23,2570.21,705.61,0.0,3721.7,15300.11,12,0.2215,1433.08,2288.62,0,0,0.0,0,58,5.4,5019.25,47.9,1,0.2579,74,1
81133.25,16103.64,65029.61,21202.77,7006.87,21202.77,21930.25,801.02,21095.57,120000.0,24,0.2713,6533.65,14561.92,3,3,0.0,0,95,13.9,27273.96,89.8,1,0.5844,42,1
45267.55,5106.93,40160.62,13315.95,4517.32,13315.95,4353.03,0.0,22491.64,17567.49,18,0.2808,1207.14,21284.5,1,0,0.0,0,43,1.6,13197.05,42.1,1,0.2525,75,1
14376.53,580.54,13795.99,7065.12,1899.27,7065.12,2211.98,0.0,4518.89,8095.99,36,0.1669,287.41,4231.48,0,0,0.0,0,9,31.7,5169.35,67.1,1,0.4617,54,1
11166.62,275.47,10891.15,5019.62,1610.38,5019.62,2256.55,0.0,3614.98,4032.02,60,0.2318,114.09,3500.89,1,1,0.0,0,36,1.8,5119.93,49.3,1,0.273,73,0
3390.49,55.87,3334.62,2176.87,974.86,2176.87,365.75,269.12,522.88,7469.73,18,0.1639,470.89,51.99,0,0,0.0,0,38,5.4,921.86,55.6,1,0.6917,31,1
18660.46,1202.01,17458.45,6840.29,2284.82,6840.29,528.43,0.0,10089.73,49593.94,36,0.224,1904.39,8185.34,0,0,0.0,0,24,15.1,8387.9,7.7,1,0.1643,84,1
16322.63,1036.76,15285.87,6124.38,2074.42,6124.38,2207.5,265.73,6688.26,4658.8,6,0.12,803.87,5884.39,2,2,0.0,0,36,16.8,1258.06,42.1,1,0.5318,47,0
9497.08,267.46,9229.62,2646.84,1460.12,2646.84,705.57,0.0,5877.21,2408.18,24,0.1603,117.95,5759.26,0,3,0.0,0,58,14.1,3089.25,25.4,1,0.3782,62,1
10041.52,198.36,9843.16,2417.33,1509.12,2417.33,969.04,0.0,6456.79,18035.9,36,0.2922,757.95,5698.84,1,1,0.0,0,11,7.9,3079.1,32.7,1,0.1512,85,1
17622.75,1110.87,16511.88,6623.08,2191.43,6623.08,2302.3,0.0,7586.5,32848.41,24,0.12,1546.29,6040.21,2,0,0.0,0,63,12.4,3068.66,36.8,1,0.2548,75,0
1623.71,31.28,1592.43,704.37,855.6,855.6,25.06,0.0,711.77,4787.56,18,0.3164,337.49,374.28,0,1,0.0,0,38,3.9,1924.27,18.6,1,0.2917,71,0
